feature_set,model,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
pre_lineup_compact_40_plus_ceiling,ridge,fp_bucket,30-40,3932,8.34857151831328,10.368603500451197,5.318361239867181,34.54371820956257,29.225356969695387
pre_lineup_compact_40_plus_ceiling,ridge,fp_bucket,40-50,2034,10.49336586939058,12.925273278843978,9.271615819083765,44.51612586037364,35.244510041289885
pre_lineup_compact_40_plus_ceiling,ridge,fp_bucket,50+,1165,16.47739243639059,19.00566409391622,16.260940717179306,57.906523605150205,41.6455828879709
pre_lineup_compact_40_plus_matchup,hist_gradient_boosting,fp_bucket,<=10,6577,7.779782719456707,9.412557789397313,-7.597075036856684,4.478181541736354,12.075256578593038
pre_lineup_compact_40_plus_matchup,hist_gradient_boosting,fp_bucket,10-20,6560,5.798522562569458,7.584971518478201,-3.056242618399431,15.038429878048781,18.09467249644821
pre_lineup_compact_40_plus_matchup,hist_gradient_boosting,fp_bucket,20-30,5894,6.772034852692548,8.350568091427439,1.8613522218467544,24.833067526297928,22.971715304451177
pre_lineup_compact_40_plus_matchup,hist_gradient_boosting,fp_bucket,30-40,3932,8.522091561617719,10.548469662057107,5.489402578012806,34.54371820956257,29.054315631549755
pre_lineup_compact_40_plus_matchup,hist_gradient_boosting,fp_bucket,40-50,2034,10.585109209287868,13.068300077602416,9.376605088028985,44.51612586037364,35.13952077234467
pre_lineup_compact_40_plus_matchup,hist_gradient_boosting,fp_bucket,50+,1165,16.624855530885217,19.202614356725544,16.419307690142602,57.906523605150205,41.48721591500761
pre_lineup_compact_40_plus_matchup,ridge,fp_bucket,<=10,6577,7.958752315872797,9.677577490857947,-7.6724480910402,4.478181541736354,12.150629632776553
pre_lineup_compact_40_plus_matchup,ridge,fp_bucket,10-20,6560,5.965233041843589,7.723625125232021,-3.2568406395342957,15.038429878048781,18.295270517583074
pre_lineup_compact_40_plus_matchup,ridge,fp_bucket,20-30,5894,6.631802859880937,8.220576100770725,1.6472357558485236,24.833067526297928,23.185831770449408
pre_lineup_compact_40_plus_matchup,ridge,fp_bucket,30-40,3932,8.366015847102343,10.386264655440625,5.355413653062124,34.54371820956257,29.188304556500437
pre_lineup_compact_40_plus_matchup,ridge,fp_bucket,40-50,2034,10.514619390910095,12.94404451700946,9.292764467876793,44.51612586037364,35.223361392496855
pre_lineup_compact_40_plus_matchup,ridge,fp_bucket,50+,1165,16.50597298226776,19.036164243432843,16.288130399424578,57.906523605150205,41.61839320572563
pre_lineup_compact_40_plus_role,hist_gradient_boosting,fp_bucket,<=10,6577,7.759799921359056,9.399953087125368,-7.570846755062881,4.478181541736354,12.049028296799237
pre_lineup_compact_40_plus_role,hist_gradient_boosting,fp_bucket,10-20,6560,5.800119968243092,7.585457564595238,-3.0435621565288185,15.038429878048781,18.0819920345776
pre_lineup_compact_40_plus_role,hist_gradient_boosting,fp_bucket,20-30,5894,6.77284389358823,8.35034702165324,1.8631361113818967,24.833067526297928,22.969931414916033
pre_lineup_compact_40_plus_role,hist_gradient_boosting,fp_bucket,30-40,3932,8.498252869222785,10.53652850294416,5.4827415121446075,34.54371820956257,29.06097669741796
pre_lineup_compact_40_plus_role,hist_gradient_boosting,fp_bucket,40-50,2034,10.57548881860243,13.049247812613002,9.413567258609413,44.51612586037364,35.10255860176423
pre_lineup_compact_40_plus_role,hist_gradient_boosting,fp_bucket,50+,1165,16.662648357101123,19.20562334910773,16.475793579454763,57.906523605150205,41.430730025695446
pre_lineup_compact_40_plus_role,ridge,fp_bucket,<=10,6577,7.921781934805331,9.643561690775,-7.631498646213038,4.478181541736354,12.10968018794939
pre_lineup_compact_40_plus_role,ridge,fp_bucket,10-20,6560,5.976568013103459,7.746668898167736,-3.2545274682314322,15.038429878048781,18.29295734628021
pre_lineup_compact_40_plus_role,ridge,fp_bucket,20-30,5894,6.6590337761346845,8.249976803690156,1.623623882201343,24.833067526297928,23.209443644096584
pre_lineup_compact_40_plus_role,ridge,fp_bucket,30-40,3932,8.366884806179923,10.394520002112612,5.300767035927416,34.54371820956257,29.24295117363515
pre_lineup_compact_40_plus_role,ridge,fp_bucket,40-50,2034,10.463645553074791,12.906689557990788,9.21847870400138,44.51612586037364,35.29764715637227
pre_lineup_compact_40_plus_role,ridge,fp_bucket,50+,1165,16.390222009503557,18.9316389866196,16.173669280686354,57.906523605150205,41.73285432446386
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fp_bucket,<=10,6577,7.754298110426818,9.404365527581852,-7.5589670372147815,4.478181541736354,12.037148578951133
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fp_bucket,10-20,6560,5.819877205858175,7.610692425702115,-3.060478624366562,15.038429878048781,18.098908502415345
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fp_bucket,20-30,5894,6.7841067515461955,8.360094220563855,1.8628725223408718,24.833067526297928,22.970195003957055
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fp_bucket,30-40,3932,8.505831285267965,10.54267329735755,5.484593247724431,34.54371820956257,29.059124961838133
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fp_bucket,40-50,2034,10.5734167747049,13.053106493388642,9.420146733238807,44.51612586037364,35.09597912713484
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fp_bucket,50+,1165,16.713693174834027,19.25148463485351,16.555559782960668,57.906523605150205,41.35096382218955
pre_lineup_compact_40_plus_scoring,ridge,fp_bucket,<=10,6577,7.972715232822476,9.692956373588276,-7.6921857300985526,4.478181541736354,12.170367271834907
pre_lineup_compact_40_plus_scoring,ridge,fp_bucket,10-20,6560,5.9719367370842456,7.736996941579642,-3.2904880428656242,15.038429878048781,18.328917920914407
pre_lineup_compact_40_plus_scoring,ridge,fp_bucket,20-30,5894,6.626957044460568,8.216058520890629,1.6212642294976365,24.833067526297928,23.21180329680029
pre_lineup_compact_40_plus_scoring,ridge,fp_bucket,30-40,3932,8.353226202865104,10.37298597580619,5.326953287235069,34.54371820956257,29.216764922327496
pre_lineup_compact_40_plus_scoring,ridge,fp_bucket,40-50,2034,10.495083059607467,12.92436515133551,9.274001950242432,44.51612586037364,35.24212391013122
pre_lineup_compact_40_plus_scoring,ridge,fp_bucket,50+,1165,16.48163945035478,19.00752671640807,16.265622027764955,57.906523605150205,41.64090157738525
pre_lineup_player_team_opp,hist_gradient_boosting,fp_bucket,<=10,6577,7.5520236113688535,9.215018763042249,-7.337568506742554,4.478181541736354,11.815750048478908
pre_lineup_player_team_opp,hist_gradient_boosting,fp_bucket,10-20,6560,5.7791250110911365,7.545789401716732,-2.915506535916548,15.038429878048781,17.95393641396533
pre_lineup_player_team_opp,hist_gradient_boosting,fp_bucket,20-30,5894,6.7918170793775845,8.396490488967247,1.945541978097661,24.833067526297928,22.88752554820027
pre_lineup_player_team_opp,hist_gradient_boosting,fp_bucket,30-40,3932,8.546288384470156,10.567050779330275,5.583934492070929,34.54371820956257,28.959783717491636
pre_lineup_player_team_opp,hist_gradient_boosting,fp_bucket,40-50,2034,10.6362157867578,13.08477080762814,9.37076157283545,44.51612586037364,35.14536428753819
pre_lineup_player_team_opp,hist_gradient_boosting,fp_bucket,50+,1165,16.671222659599525,19.20484842733659,16.45579159517208,57.906523605150205,41.45073200997813
pre_lineup_player_team_opp,ridge,fp_bucket,<=10,6577,7.706085773467715,9.428825232536278,-7.375485223316358,4.478181541736354,11.853666765052711
pre_lineup_player_team_opp,ridge,fp_bucket,10-20,6560,5.96473690429883,7.762173262303952,-3.1346914775650663,15.038429878048781,18.173121355613848
pre_lineup_player_team_opp,ridge,fp_bucket,20-30,5894,6.721865434753365,8.310008059671402,1.6943421820112923,24.833067526297928,23.13872534428664
pre_lineup_player_team_opp,ridge,fp_bucket,30-40,3932,8.33862849399458,10.40020417829842,5.329902063711616,34.54371820956257,29.21381614585095
pre_lineup_player_team_opp,ridge,fp_bucket,40-50,2034,10.50957540574764,12.939612501122488,9.226574483255105,44.51612586037364,35.28955137711854
pre_lineup_player_team_opp,ridge,fp_bucket,50+,1165,16.394981801866493,18.93436389225811,16.195429857527103,57.906523605150205,41.71109374762311
