feature_set,model,config_name,segment,segment_value,rows,mae,rmse,mean_error,target_mean,prediction_mean
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,small_trees_more_trees,primary_position,Guard,10747,7.851168885097112,10.000528232345303,0.04897121579688847,21.75493626128222,21.70596504548533
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_fewer_trees,minutes_bucket,0-5,2312,6.899755282433644,8.182505659059357,-6.704778885144918,1.9526816608996542,8.657460546044572
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_fewer_trees,minutes_bucket,5-15,4413,6.609129724598265,8.384636393477816,-4.536795056851269,8.482256968048947,13.019052024900216
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_fewer_trees,minutes_bucket,15-25,7502,7.139021140196815,9.03897603384177,-0.7888161683429279,17.866009064249532,18.65482523259246
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_fewer_trees,minutes_bucket,25-35,8491,8.310038335120083,10.536574857582345,2.3412436211612615,29.60623012601578,27.26498650485452
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_fewer_trees,minutes_bucket,35+,3444,10.01093815992016,12.888806421678602,6.5963640192229045,40.92331591173055,34.326951892507644
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_more_regularized,minutes_bucket,0-5,2312,6.887421037263555,8.184902092760652,-6.693987777324639,1.9526816608996542,8.646669438224292
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_more_regularized,minutes_bucket,5-15,4413,6.615587762313517,8.389679533806735,-4.553842871590703,8.482256968048947,13.03609983963965
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_more_regularized,minutes_bucket,15-25,7502,7.140401158481549,9.045799951673953,-0.8124378741991656,17.866009064249532,18.678446938448698
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_more_regularized,minutes_bucket,25-35,8491,8.316846733723244,10.542416899999674,2.3303579415253566,29.60623012601578,27.275872184490424
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,fast_learning_more_regularized,minutes_bucket,35+,3444,10.03627087715323,12.915269724703554,6.590365910382405,40.92331591173055,34.332950001348145
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,high_l2,minutes_bucket,0-5,2312,6.913984968033347,8.194727356774099,-6.721785576841404,1.9526816608996542,8.674467237741057
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,high_l2,minutes_bucket,5-15,4413,6.602616824965,8.36814300926366,-4.543156960429614,8.482256968048947,13.025413928478558
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,high_l2,minutes_bucket,15-25,7502,7.126763146970376,9.020566538858088,-0.7832960328766547,17.866009064249532,18.649305097126188
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,high_l2,minutes_bucket,25-35,8491,8.30517376745665,10.532185341347436,2.3752704945584195,29.60623012601578,27.230959631457363
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,high_l2,minutes_bucket,35+,3444,10.007717501133836,12.880845788966505,6.580941066822601,40.92331591173055,34.34237484490795
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_leaf,minutes_bucket,0-5,2312,6.9215639833102225,8.18723057234343,-6.733044375907917,1.9526816608996542,8.685726036807571
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_leaf,minutes_bucket,5-15,4413,6.591086280810102,8.351883165421384,-4.539730383016893,8.482256968048947,13.02198735106584
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_leaf,minutes_bucket,15-25,7502,7.118429099752644,9.01491012983771,-0.7654830788170448,17.866009064249532,18.631492143066573
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_leaf,minutes_bucket,25-35,8491,8.308849340512447,10.536404445196265,2.3734878799085224,29.60623012601578,27.23274224610726
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_leaf,minutes_bucket,35+,3444,9.956610637305836,12.832236300294719,6.502438774576645,40.92331591173055,34.4208771371539
pre_lineup_compact_40_plus_scoring,hist_gradient_boosting,large_trees,minutes_bucket,0-5,2312,6.943344914703779,8.196399241005606,-6.759622845145868,1.9526816608996542,8.712304506045523
